Player1,Player2,SharedMinutes,Team,Season
Garrett,Williams,16,CHA,2024-25
Bridges,Flynn,14,CHA,2024-25
Flynn,Jeffries,22,CHA,2024-25
Flynn,Williams,9,CHA,2024-25
Flynn,Smith Jr.,9,CHA,2024-25
Payton,Simpson,5,CHA,2024-25
Okogie,Sims,8,CHA,2024-25
Baugh,Okogie,14,CHA,2024-25
Curry,Sims,13,CHA,2024-25
Nurkić,Sims,24,CHA,2024-25
Jeffries,Richards,46,CHA,2024-25
Micić,Simpson,25,CHA,2024-25
Nurkić,Williams,5,CHA,2024-25
Bridges,Moore Jr.,33,CHA,2024-25
Diabaté,Wong,19,CHA,2024-25
Flynn,Green,10,CHA,2024-25
Curry,Miller,9,CHA,2024-25
Diabaté,Flynn,4,CHA,2024-25
Flynn,Salaün,4,CHA,2024-25
Flynn,Moore Jr.,7,CHA,2024-25
Flynn,Gibson,9,CHA,2024-25
Baugh,Wong,12,CHA,2024-25
Williams,Wong,21,CHA,2024-25
Baugh,Garrett,9,CHA,2024-25
Sims,Williams,13,CHA,2024-25
Garrett,Green,13,CHA,2024-25
Bridges,Sims,7,CHA,2024-25
Micić,Rhoden,3,CHA,2024-25
Payton,Williams,8,CHA,2024-25
Brown,Tatum,1410,BOS,2024-25
Brown,White,1653,BOS,2024-25
Brown,Holiday,1220,BOS,2024-25
Brown,Porziņģis,807,BOS,2024-25
Tatum,White,1778,BOS,2024-25
Holiday,Tatum,1421,BOS,2024-25
Porziņģis,Tatum,816,BOS,2024-25
Holiday,White,1335,BOS,2024-25
Porziņģis,White,944,BOS,2024-25
Holiday,Porziņģis,836,BOS,2024-25
Brown,Horford,915,BOS,2024-25
Horford,Tatum,1188,BOS,2024-25
Horford,White,1198,BOS,2024-25
Holiday,Horford,855,BOS,2024-25
Kornet,Tatum,884,BOS,2024-25
Pritchard,Tatum,1237,BOS,2024-25
Hauser,Tatum,841,BOS,2024-25
Kornet,Pritchard,986,BOS,2024-25
Hauser,Kornet,646,BOS,2024-25
Horford,Kornet,401,BOS,2024-25
Hauser,Pritchard,1175,BOS,2024-25
Horford,Pritchard,773,BOS,2024-25
Hauser,Horford,566,BOS,2024-25
Horford,Porziņģis,420,BOS,2024-25
Brown,Kornet,599,BOS,2024-25
Kornet,White,720,BOS,2024-25
Holiday,Kornet,417,BOS,2024-25
Pritchard,White,1108,BOS,2024-25
Hauser,White,773,BOS,2024-25
Brown,Queta,319,BOS,2024-25
Brown,Pritchard,908,BOS,2024-25
Brown,Hauser,547,BOS,2024-25
Queta,White,417,BOS,2024-25
Pritchard,Queta,643,BOS,2024-25
Hauser,Queta,388,BOS,2024-25
Queta,Tatum,409,BOS,2024-25
Horford,Queta,181,BOS,2024-25
Holiday,Queta,244,BOS,2024-25
Holiday,Pritchard,651,BOS,2024-25
Porziņģis,Pritchard,488,BOS,2024-25
Hauser,Holiday,418,BOS,2024-25
Craig,Kornet,99,BOS,2024-25
Kornet,Scheierman,172,BOS,2024-25
Craig,Pritchard,164,BOS,2024-25
Craig,Hauser,111,BOS,2024-25
Craig,Scheierman,115,BOS,2024-25
Pritchard,Scheierman,282,BOS,2024-25
Hauser,Scheierman,143,BOS,2024-25
Tatum,Walsh,135,BOS,2024-25
Kornet,Walsh,142,BOS,2024-25
Pritchard,Walsh,301,BOS,2024-25
Hauser,Walsh,149,BOS,2024-25
Hauser,Porziņģis,273,BOS,2024-25
Queta,Walsh,219,BOS,2024-25
Craig,Tatum,74,BOS,2024-25
Scheierman,Tatum,110,BOS,2024-25
Kornet,Porziņģis,145,BOS,2024-25
Queta,Tillman,88,BOS,2024-25
Queta,Springer,62,BOS,2024-25
Peterson,Queta,104,BOS,2024-25
Springer,Tillman,46,BOS,2024-25
Tillman,Walsh,93,BOS,2024-25
Peterson,Tillman,55,BOS,2024-25
Springer,Walsh,68,BOS,2024-25
Peterson,Springer,37,BOS,2024-25
Peterson,Walsh,91,BOS,2024-25
Craig,White,72,BOS,2024-25
Scheierman,White,80,BOS,2024-25
Craig,Queta,68,BOS,2024-25
Queta,Scheierman,159,BOS,2024-25
Peterson,Pritchard,108,BOS,2024-25
Hauser,Peterson,39,BOS,2024-25
Brown,Walsh,74,BOS,2024-25
Walsh,White,95,BOS,2024-25
Brown,Craig,27,BOS,2024-25
Kornet,Queta,69,BOS,2024-25
Davison,Kornet,17,BOS,2024-25
Davison,Queta,56,BOS,2024-25
Davison,Pritchard,28,BOS,2024-25
Davison,Scheierman,75,BOS,2024-25
Tatum,Tillman,79,BOS,2024-25
Kornet,Tillman,42,BOS,2024-25
Pritchard,Tillman,138,BOS,2024-25
Holiday,Tillman,69,BOS,2024-25
Davison,Walsh,55,BOS,2024-25
Davison,Peterson,45,BOS,2024-25
Scheierman,Walsh,101,BOS,2024-25
Peterson,Scheierman,38,BOS,2024-25
Springer,Tatum,44,BOS,2024-25
Springer,White,37,BOS,2024-25
Kornet,Springer,44,BOS,2024-25
Pritchard,Springer,73,BOS,2024-25
Holiday,Scheierman,53,BOS,2024-25
Horford,Scheierman,40,BOS,2024-25
Brown,Springer,35,BOS,2024-25
Brown,Tillman,80,BOS,2024-25
Tillman,White,61,BOS,2024-25
Horford,Tillman,30,BOS,2024-25
Holiday,Peterson,13,BOS,2024-25
Peterson,Porziņģis,23,BOS,2024-25
Scheierman,Tillman,45,BOS,2024-25
Scheierman,Springer,37,BOS,2024-25
Porziņģis,Queta,31,BOS,2024-25
Porziņģis,Tillman,8,BOS,2024-25
Hauser,Tillman,47,BOS,2024-25
Horford,Springer,18,BOS,2024-25
Holiday,Springer,14,BOS,2024-25
Davison,Tillman,32,BOS,2024-25
Norris,Tillman,11,BOS,2024-25
Davison,Norris,11,BOS,2024-25
Norris,Scheierman,14,BOS,2024-25
Norris,Peterson,22,BOS,2024-25
Craig,Norris,12,BOS,2024-25
Norris,Queta,15,BOS,2024-25
Norris,Pritchard,21,BOS,2024-25
Peterson,Tatum,54,BOS,2024-25
Peterson,White,30,BOS,2024-25
Kornet,Peterson,48,BOS,2024-25
Craig,Walsh,19,BOS,2024-25
Horford,Peterson,14,BOS,2024-25
Porziņģis,Scheierman,35,BOS,2024-25
Davison,Springer,16,BOS,2024-25
Craig,Peterson,10,BOS,2024-25
Horford,Walsh,32,BOS,2024-25
Brown,Scheierman,29,BOS,2024-25
Davison,Hauser,14,BOS,2024-25
Kornet,Norris,9,BOS,2024-25
Hauser,Norris,9,BOS,2024-25
Davison,Tatum,8,BOS,2024-25
Craig,Davison,9,BOS,2024-25
Norris,Walsh,16,BOS,2024-25
Brown,Peterson,21,BOS,2024-25
Porziņģis,Springer,12,BOS,2024-25
Holiday,Walsh,16,BOS,2024-25
Craig,Holiday,10,BOS,2024-25
Davison,White,3,BOS,2024-25
Davison,Horford,3,BOS,2024-25
Craig,Horford,6,BOS,2024-25
Hauser,Springer,13,BOS,2024-25
Craig,Porziņģis,4,BOS,2024-25
Porziņģis,Walsh,2,BOS,2024-25
Claxton,Finney-Smith,206,BKN,2024-25
Finney-Smith,Johnson,615,BKN,2024-25
Finney-Smith,Thomas,318,BKN,2024-25
Finney-Smith,Schröder,362,BKN,2024-25
Claxton,Johnson,2071,BKN,2024-25
Claxton,Thomas,353,BKN,2024-25
Claxton,Schröder,370,BKN,2024-25
Johnson,Thomas,712,BKN,2024-25
Johnson,Schröder,691,BKN,2024-25
Schröder,Thomas,343,BKN,2024-25
Claxton,Russell,501,BKN,2024-25
Johnson,Russell,697,BKN,2024-25
Russell,Williams,408,BKN,2024-25
Claxton,Williams,915,BKN,2024-25
Johnson,Williams,1496,BKN,2024-25
Johnson,Johnson,780,BKN,2024-25
Finney-Smith,Simmons,271,BKN,2024-25
Johnson,Simmons,826,BKN,2024-25
Simmons,Thomas,231,BKN,2024-25
Schröder,Simmons,164,BKN,2024-25
Russell,Wilson,321,BKN,2024-25
Claxton,Wilson,814,BKN,2024-25
Williams,Wilson,557,BKN,2024-25
Johnson,Wilson,1431,BKN,2024-25
Claxton,Simmons,236,BKN,2024-25
Clowney,Simmons,293,BKN,2024-25
Claxton,Clowney,465,BKN,2024-25
Clowney,Johnson,815,BKN,2024-25
Claxton,Hayes,91,BKN,2024-25
Hayes,Johnson,242,BKN,2024-25
Hayes,Williams,105,BKN,2024-25
Claxton,Martin,460,BKN,2024-25
Martin,Williams,363,BKN,2024-25
Clowney,Williams,353,BKN,2024-25
Johnson,Martin,873,BKN,2024-25
Clowney,Martin,360,BKN,2024-25
Schröder,Williams,265,BKN,2024-25
Clowney,Wilson,533,BKN,2024-25
Schröder,Wilson,310,BKN,2024-25
Clowney,Schröder,144,BKN,2024-25
Thomas,Williams,291,BKN,2024-25
Martin,Wilson,806,BKN,2024-25
Russell,Sharpe,166,BKN,2024-25
Martin,Russell,127,BKN,2024-25
Evbuomwan,Russell,128,BKN,2024-25
Sharpe,Wilson,523,BKN,2024-25
Martin,Sharpe,526,BKN,2024-25
Evbuomwan,Sharpe,257,BKN,2024-25
Evbuomwan,Wilson,369,BKN,2024-25
Evbuomwan,Martin,320,BKN,2024-25
Johnson,Sharpe,558,BKN,2024-25
Hayes,Sharpe,53,BKN,2024-25
Sharpe,Williams,202,BKN,2024-25
Simmons,Williams,222,BKN,2024-25
Sharpe,Watford,305,BKN,2024-25
Lewis,Sharpe,94,BKN,2024-25
Clowney,Sharpe,231,BKN,2024-25
Martin,Watford,347,BKN,2024-25
Lewis,Watford,153,BKN,2024-25
Clowney,Watford,128,BKN,2024-25
Lewis,Martin,89,BKN,2024-25
Clowney,Lewis,68,BKN,2024-25
Russell,Thomas,89,BKN,2024-25
Etienne,Timme,94,BKN,2024-25
Etienne,Lewis,69,BKN,2024-25
Etienne,Whitehead,76,BKN,2024-25
Etienne,Evbuomwan,102,BKN,2024-25
Lewis,Timme,99,BKN,2024-25
Timme,Whitehead,134,BKN,2024-25
Evbuomwan,Timme,110,BKN,2024-25
Lewis,Whitehead,132,BKN,2024-25
Evbuomwan,Lewis,66,BKN,2024-25
Evbuomwan,Whitehead,93,BKN,2024-25
Johnson,Watford,569,BKN,2024-25
Watford,Wilson,422,BKN,2024-25
Claxton,Watford,246,BKN,2024-25
Watford,Williams,197,BKN,2024-25
Clowney,Russell,130,BKN,2024-25
Beekman,Sharpe,159,BKN,2024-25
Beekman,Johnson,221,BKN,2024-25
Beekman,Wilson,264,BKN,2024-25
Beekman,Martin,196,BKN,2024-25
Simmons,Wilson,351,BKN,2024-25
Finney-Smith,Wilson,174,BKN,2024-25
Thomas,Wilson,186,BKN,2024-25
Claxton,Milton,151,BKN,2024-25
Johnson,Milton,369,BKN,2024-25
Milton,Wilson,301,BKN,2024-25
Martin,Milton,144,BKN,2024-25
Timme,Watford,135,BKN,2024-25
Watford,Whitehead,87,BKN,2024-25
Timme,Wilson,118,BKN,2024-25
Lewis,Wilson,93,BKN,2024-25
Whitehead,Wilson,77,BKN,2024-25
Martin,Schröder,58,BKN,2024-25
Evbuomwan,Johnson,243,BKN,2024-25
Beekman,Evbuomwan,216,BKN,2024-25
Beekman,Watford,118,BKN,2024-25
Johnson,Timme,80,BKN,2024-25
Beekman,Timme,88,BKN,2024-25
Milton,Sharpe,105,BKN,2024-25
Beekman,Claxton,87,BKN,2024-25
Claxton,Evbuomwan,162,BKN,2024-25
Martin,Timme,72,BKN,2024-25
Clowney,Thomas,104,BKN,2024-25
Finney-Smith,Milton,65,BKN,2024-25
Evbuomwan,Williams,128,BKN,2024-25
Evbuomwan,Watford,126,BKN,2024-25
Clowney,Evbuomwan,86,BKN,2024-25
Finney-Smith,Williams,80,BKN,2024-25
Clowney,Finney-Smith,44,BKN,2024-25
Beekman,Williams,79,BKN,2024-25
Beekman,Etienne,45,BKN,2024-25
Beekman,Lewis,84,BKN,2024-25
Beekman,Whitehead,83,BKN,2024-25
Milton,Watford,102,BKN,2024-25
Milton,Schröder,123,BKN,2024-25
Schröder,Watford,81,BKN,2024-25
Clowney,Whitehead,20,BKN,2024-25
Russell,Watford,118,BKN,2024-25
Lewis,Russell,33,BKN,2024-25
Claxton,Lewis,28,BKN,2024-25
Johnson,Lewis,66,BKN,2024-25
Timme,Williams,21,BKN,2024-25
Simmons,Watford,94,BKN,2024-25
Finney-Smith,Watford,31,BKN,2024-25
Thomas,Watford,71,BKN,2024-25
Evbuomwan,Simmons,66,BKN,2024-25
Clowney,Milton,140,BKN,2024-25
Milton,Simmons,97,BKN,2024-25
Sharpe,Simmons,125,BKN,2024-25
Etienne,Wilson,33,BKN,2024-25
Etienne,Martin,18,BKN,2024-25
Milton,Williams,111,BKN,2024-25
Beekman,Clowney,62,BKN,2024-25
Martin,Simmons,87,BKN,2024-25
Lewis,Williams,35,BKN,2024-25
Milton,Thomas,67,BKN,2024-25
Russell,Timme,15,BKN,2024-25
Russell,Whitehead,15,BKN,2024-25
Etienne,Williams,13,BKN,2024-25
Etienne,Johnson,31,BKN,2024-25
Etienne,Watford,33,BKN,2024-25
Hayes,Thomas,14,BKN,2024-25
Martin,Thomas,61,BKN,2024-25
Martin,Whitehead,49,BKN,2024-25
Sharpe,Thomas,52,BKN,2024-25
Finney-Smith,Sharpe,19,BKN,2024-25
Johnson,Whitehead,38,BKN,2024-25
Sharpe,Whitehead,36,BKN,2024-25
Milton,Whitehead,24,BKN,2024-25
Claxton,Whitehead,17,BKN,2024-25
Schröder,Whitehead,15,BKN,2024-25
Hayes,Wilson,44,BKN,2024-25
Hayes,Martin,29,BKN,2024-25
Hayes,Lewis,15,BKN,2024-25
Beekman,Hayes,10,BKN,2024-25
Hayes,Watford,13,BKN,2024-25
Whitehead,Williams,11,BKN,2024-25
Schröder,Sharpe,22,BKN,2024-25
Russell,Simmons,13,BKN,2024-25
Beekman,Milton,4,BKN,2024-25
Beekman,Simmons,4,BKN,2024-25
Claxton,Etienne,14,BKN,2024-25
Beekman,Russell,3,BKN,2024-25
Claxton,Timme,6,BKN,2024-25
Finney-Smith,Martin,14,BKN,2024-25
Beekman,Finney-Smith,5,BKN,2024-25
Claxton,Sharpe,7,BKN,2024-25
Beekman,Thomas,4,BKN,2024-25
Milton,Yongxi,5,BKN,2024-25
Johnson,Yongxi,4,BKN,2024-25
Whitehead,Yongxi,5,BKN,2024-25
Martin,Yongxi,5,BKN,2024-25
Wilson,Yongxi,1,BKN,2024-25
Johnson,Young,925,ATL,2024-25
Daniels,Young,1869,ATL,2024-25
Risacher,Young,1288,ATL,2024-25
Capela,Young,931,ATL,2024-25
Daniels,Johnson,745,ATL,2024-25
Johnson,Risacher,567,ATL,2024-25
Capela,Johnson,640,ATL,2024-25
Daniels,Risacher,1304,ATL,2024-25
Capela,Daniels,844,ATL,2024-25
Capela,Risacher,643,ATL,2024-25
Okongwu,Young,1408,ATL,2024-25
Gueye,Young,382,ATL,2024-25
Daniels,Okongwu,1521,ATL,2024-25
Gueye,Okongwu,370,ATL,2024-25
Okongwu,Risacher,983,ATL,2024-25
Daniels,Gueye,374,ATL,2024-25
Gueye,Risacher,376,ATL,2024-25
LeVert,Niang,384,ATL,2024-25
LeVert,Young,462,ATL,2024-25
LeVert,Okongwu,408,ATL,2024-25
Daniels,LeVert,466,ATL,2024-25
Niang,Young,455,ATL,2024-25
Niang,Okongwu,346,ATL,2024-25
Daniels,Niang,382,ATL,2024-25
Hunter,Young,725,ATL,2024-25
Hunter,Johnson,470,ATL,2024-25
Daniels,Hunter,665,ATL,2024-25
Capela,Hunter,312,ATL,2024-25
Hunter,Okongwu,569,ATL,2024-25
Johnson,Okongwu,495,ATL,2024-25
Bogdanović,Young,321,ATL,2024-25
Bogdanović,Hunter,362,ATL,2024-25
Bogdanović,Okongwu,358,ATL,2024-25
Bogdanović,Daniels,298,ATL,2024-25
Bufkin,Hunter,78,ATL,2024-25
Bufkin,Okongwu,103,ATL,2024-25
Bufkin,Johnson,101,ATL,2024-25
Bogdanović,Johnson,263,ATL,2024-25
Bogdanović,Bufkin,97,ATL,2024-25
LeVert,Mann,354,ATL,2024-25
Capela,LeVert,116,ATL,2024-25
Mann,Niang,346,ATL,2024-25
Capela,Niang,124,ATL,2024-25
Mann,Young,443,ATL,2024-25
Capela,Mann,142,ATL,2024-25
Niang,Risacher,222,ATL,2024-25
Hunter,Risacher,166,ATL,2024-25
LeVert,Risacher,191,ATL,2024-25
Barlow,LeVert,118,ATL,2024-25
Barlow,Niang,122,ATL,2024-25
Barlow,Young,217,ATL,2024-25
Barlow,Mann,194,ATL,2024-25
Mann,Okongwu,259,ATL,2024-25
Daniels,Mann,270,ATL,2024-25
Krejčí,Young,550,ATL,2024-25
Hunter,Krejčí,287,ATL,2024-25
Krejčí,Okongwu,563,ATL,2024-25
Daniels,Krejčí,634,ATL,2024-25
Krejčí,LeVert,146,ATL,2024-25
Krejčí,Risacher,391,ATL,2024-25
Capela,Krejčí,245,ATL,2024-25
Johnson,Krejčí,224,ATL,2024-25
Bogdanović,Capela,170,ATL,2024-25
Barlow,Okongwu,42,ATL,2024-25
Barlow,Daniels,112,ATL,2024-25
Barlow,Risacher,122,ATL,2024-25
Nance Jr.,Young,270,ATL,2024-25
Hunter,Nance Jr.,179,ATL,2024-25
Mathews,Nance Jr.,200,ATL,2024-25
Johnson,Nance Jr.,160,ATL,2024-25
Mathews,Young,464,ATL,2024-25
Hunter,Mathews,234,ATL,2024-25
Johnson,Mathews,278,ATL,2024-25
Krejčí,Niang,118,ATL,2024-25
Krejčí,Mann,227,ATL,2024-25
Barlow,Krejčí,174,ATL,2024-25
Daniels,Mathews,283,ATL,2024-25
Mathews,Risacher,236,ATL,2024-25
Capela,Mathews,242,ATL,2024-25
Mathews,Okongwu,348,ATL,2024-25
Bogdanović,Risacher,129,ATL,2024-25
Mann,Risacher,228,ATL,2024-25
Bogdanović,Krejčí,146,ATL,2024-25
Gueye,Krejčí,123,ATL,2024-25
Mathews,Wallace,220,ATL,2024-25
Mathews,Roddy,173,ATL,2024-25
Okongwu,Wallace,201,ATL,2024-25
Okongwu,Roddy,152,ATL,2024-25
Johnson,Wallace,161,ATL,2024-25
Johnson,Roddy,94,ATL,2024-25
Roddy,Wallace,133,ATL,2024-25
Roddy,Young,182,ATL,2024-25
Risacher,Roddy,154,ATL,2024-25
Capela,Roddy,102,ATL,2024-25
Gueye,Niang,41,ATL,2024-25
Gueye,Mann,129,ATL,2024-25
Daniels,Roddy,112,ATL,2024-25
Gueye,LeVert,76,ATL,2024-25
Krejčí,Nance Jr.,180,ATL,2024-25
Daniels,Nance Jr.,217,ATL,2024-25
Nance Jr.,Wallace,141,ATL,2024-25
Hunter,Wallace,121,ATL,2024-25
Krejčí,Wallace,173,ATL,2024-25
Daniels,Wallace,158,ATL,2024-25
Nance Jr.,Okongwu,94,ATL,2024-25
Krejčí,Mathews,252,ATL,2024-25
Bogdanović,Nance Jr.,51,ATL,2024-25
Nance Jr.,Risacher,144,ATL,2024-25
Capela,Nance Jr.,29,ATL,2024-25
Bogdanović,Mathews,106,ATL,2024-25
Krejčí,Roddy,96,ATL,2024-25
Capela,Wallace,119,ATL,2024-25
Risacher,Wallace,172,ATL,2024-25
Gueye,Wallace,73,ATL,2024-25
Bufkin,Risacher,43,ATL,2024-25
Wallace,Young,76,ATL,2024-25
Gueye,Nance Jr.,25,ATL,2024-25
Barlow,Nance Jr.,25,ATL,2024-25
Barlow,Mathews,97,ATL,2024-25
Barlow,Roddy,43,ATL,2024-25
Bufkin,Capela,13,ATL,2024-25
Mathews,Plowden,57,ATL,2024-25
Okongwu,Plowden,20,ATL,2024-25
Plowden,Wallace,47,ATL,2024-25
Bogdanović,Wallace,24,ATL,2024-25
Bogdanović,Plowden,14,ATL,2024-25
Barlow,Wallace,76,ATL,2024-25
Gueye,Roddy,17,ATL,2024-25
Barlow,Gueye,53,ATL,2024-25
Mathews,Toppin,22,ATL,2024-25
Toppin,Wallace,18,ATL,2024-25
Barlow,Toppin,14,ATL,2024-25
Plowden,Toppin,20,ATL,2024-25
Barlow,Plowden,31,ATL,2024-25
LeVert,Nance Jr.,29,ATL,2024-25
Nance Jr.,Niang,16,ATL,2024-25
Mann,Nance Jr.,36,ATL,2024-25
Bufkin,Mathews,14,ATL,2024-25
Bufkin,Krejčí,21,ATL,2024-25
Bufkin,Roddy,11,ATL,2024-25
Niang,Wallace,18,ATL,2024-25
Mann,Wallace,43,ATL,2024-25
Barlow,Hunter,18,ATL,2024-25
Barlow,Capela,17,ATL,2024-25
Bogdanović,Roddy,37,ATL,2024-25
Hunter,Roddy,29,ATL,2024-25
Nance Jr.,Roddy,48,ATL,2024-25
Krejčí,Plowden,34,ATL,2024-25
Daniels,Plowden,11,ATL,2024-25
Capela,Gueye,25,ATL,2024-25
Mann,Mathews,32,ATL,2024-25
Mann,Toppin,14,ATL,2024-25
Mann,Plowden,15,ATL,2024-25
Krejčí,Toppin,16,ATL,2024-25
Barlow,Bogdanović,16,ATL,2024-25
Bufkin,Daniels,11,ATL,2024-25
Gueye,Hunter,17,ATL,2024-25
Gueye,Plowden,6,ATL,2024-25
Gueye,Mathews,29,ATL,2024-25
Barlow,Johnson,5,ATL,2024-25
Plowden,Young,8,ATL,2024-25
Capela,Plowden,10,ATL,2024-25
Plowden,Roddy,9,ATL,2024-25
LeVert,Mathews,12,ATL,2024-25
Mathews,Niang,5,ATL,2024-25
LeVert,Wallace,6,ATL,2024-25
Niang,Plowden,1,ATL,2024-25
Plowden,Risacher,1,ATL,2024-25
Capela,Okongwu,0,ATL,2024-25
